url
https://www.cnnindonesia.com/nasional/20241223210200-12-1180430/bupati-nonaktif-sidoarjo-muhdlor-ali-divonis-45-tahun-penjara
https://www.cnnindonesia.com/olahraga/20241223190216-142-1180400/martinez-sebut-ruang-ganti-mu-penuh-amarah-usai-dihajar-bournemouth
https://www.cnnindonesia.com/internasional/20241220135940-115-1179467/foto-anggota-dpr-taiwan-baku-hantam-di-gedung-parlemen
https://www.cnnindonesia.com/ekonomi/20241223205339-92-1180428/12-perusahaan-ternama-as-tumbang-sepanjang-2024
https://www.cnnindonesia.com/hiburan/20241223120253-220-1180224/mengenal-7-bintang-baru-dan-karakter-superman-era-james-gunn
https://www.cnnindonesia.com/otomotif/20241223205717-579-1180429/resmi-honda-dan-nissan-merger
https://www.cnnindonesia.com/nasional/20241223204852-20-1180426/warga-terdampak-banjir-makassar-2551-jiwa-diprediksi-terus-bertambah
https://www.cnnindonesia.com/ekonomi/20241223203100-85-1180422/wamen-esdm-sebut-stok-bbm-di-medan-tambah-5-persen-saat-nataru
https://www.cnnindonesia.com/ekonomi/20241223150055-92-1180298/harga-telur-sentuh-rp30-ribu-jelang-nataru-stok-beras-dan-ayam-aman
https://www.cnnindonesia.com/ekonomi/20241223200359-625-1180414/libur-nataru-lebih-nyaman-pertamina-hadirkan-serambi-mypertamina
https://www.cnnindonesia.com/gaya-hidup/20241223190253-277-1180401/batik-nitiwastra-simbol-keindahan-dan-warisan-budaya-dewi-motik
https://www.cnnindonesia.com/ekonomi/20241223195149-92-1180411/tol-cimanggis-cibitung-diskon-10-persen-saat-arus-mudik-balik-nataru
https://www.cnnindonesia.com/olahraga/20241223154446-142-1180311/kans-final-ideal-musuh-bebuyutan-vietnam-vs-thailand-di-piala-aff
https://www.cnnindonesia.com/ekonomi/20241223193336-78-1180407/bi-temukan-uang-palsu-saat-sosialiasi-rupiah-asli-di-pasar-gowa
https://www.cnnindonesia.com/nasional/20241223202525-20-1180421/tabrak-lari-berujung-kecelakaan-beruntun-di-surabaya-1-tewas
https://www.cnnindonesia.com/hiburan/20241223114634-224-1180216/video-box-office-hollywood-pekan-ini-sonic-3-melesat-ke-puncak
https://www.cnnindonesia.com/nasional/20241223200048-20-1180415/kecelakaan-bus-smp-bogor-truk-tak-kuat-nanjak-mundur-tak-terkendali
https://www.cnnindonesia.com/ekonomi/20241223195437-532-1180412/djp-pastikan-ppn-12-persen-atas-transaksi-qris-tak-ditanggung-konsumen
https://www.cnnindonesia.com/internasional/20241223195103-134-1180410/saudi-pernah-minta-jerman-ekstradisi-pelaku-tabrak-pasar-natal
https://www.cnnindonesia.com/olahraga/20241223180350-142-1180380/jadwal-lengkap-boxing-day-2024-ajang-kebangkitan-dua-klub-manchester
https://www.cnnindonesia.com/internasional/20241223095117-136-1180159/foto-penampakan-pesawat-kecil-jatuh-di-brasil-semua-penumpang-tewas
https://www.cnnindonesia.com/ekonomi/20241223191308-78-1180405/heboh-pabrik-uang-palsu-di-uin-makassar-begini-cara-cek-rupiah-asli
https://www.cnnindonesia.com/olahraga/20241223155200-142-1180316/jadwal-timnas-indonesia-dari-piala-aff-ke-kualifikasi-piala-dunia
https://www.cnnindonesia.com/otomotif/20241223191021-603-1180403/toyota-innova-zenix-pimpin-pasar-mobil-hybrid-2024
https://www.cnnindonesia.com/ekonomi/20241223185928-625-1180392/kolaborasi-bri-kai-hadirkan-transaksi-digital-di-loko-cafe-dan-resto
https://www.cnnindonesia.com/nasional/20241223190319-32-1180402/gerindra-bantah-pojokkan-pdip-soal-kenaikan-ppn-12-persen
https://www.cnnindonesia.com/nasional/20241223185853-32-1180391/mayor-teddy-luruskan-kabar-erdogan-walk-out-saat-prabowo-pidato
https://www.cnnindonesia.com/olahraga/20241223150815-178-1180301/petuah-mike-tyson-untuk-moses-itauma-juara-dunia-kelas-berat-wbo
https://www.cnnindonesia.com/teknologi/20241223173124-185-1180365/cara-blokir-nomor-baru-tak-dikenal-biar-tak-kena-spam-call
https://www.cnnindonesia.com/nasional/20241223155032-20-1180313/the-big-idea-forum-cnn-indonesia-peringatan-20-tahun-tsunami-aceh
https://www.cnnindonesia.com/nasional/20241223185853-32-1180391/mayor-teddy-luruskan-kabar-erdogan-walk-out-saat-prabowo-pidato
https://www.cnnindonesia.com/olahraga/20241223150815-178-1180301/petuah-mike-tyson-untuk-moses-itauma-juara-dunia-kelas-berat-wbo
https://www.cnnindonesia.com/teknologi/20241223173124-185-1180365/cara-blokir-nomor-baru-tak-dikenal-biar-tak-kena-spam-call
https://www.cnnindonesia.com/nasional/20241223155032-20-1180313/the-big-idea-forum-cnn-indonesia-peringatan-20-tahun-tsunami-aceh
https://www.cnnindonesia.com/hiburan/20241223151148-234-1180302/britney-spears-hapus-video-joget-di-medsos-usai-panen-nyinyiran
https://www.cnnindonesia.com/gaya-hidup/20241223093120-279-1180141/foto-sewa-detektif-pernikahan-jadi-tren-di-india
https://www.cnnindonesia.com/nasional/20241223185245-12-1180390/demo-tangkap-harun-masiku-rusuh-gedung-kpk-dipenuhi-vandalisme
https://www.cnnindonesia.com/ekonomi/20241223162012-97-1180330/menteri-rosan-bawa-komitmen-investasi-rp120-triliun-dari-tiongkok
https://www.cnnindonesia.com/internasional/20241223183648-134-1180385/atheist-refugee-relief-lsm-yang-sempat-dibahas-pelaku-teror-di-jerman
https://www.cnnindonesia.com/ekonomi/20241223124551-92-1180243/bos-kai-blak-blakan-wacana-merger-dengan-inka
https://www.cnnindonesia.com/nasional/20241223181215-12-1180383/tiga-terdakwa-kasus-timah-divonis-4-8-tahun-penjara
https://www.cnnindonesia.com/nasional/20241223180042-20-1180379/dosen-uin-bandung-tewas-usai-kecelakaan-di-tol-cipularang
https://www.cnnindonesia.com/hiburan/20241223112855-220-1180211/sinopsis-spider-man-homecoming-bioskop-trans-tv-23-desember-2024
https://www.cnnindonesia.com/gaya-hidup/20230525152330-269-954000/15-tempat-wisata-gratis-di-jakarta-untuk-anak-libur-sekolah
https://www.cnnindonesia.com/ekonomi/20241223173606-625-1180368/wamen-esdm-pantau-satgas-nataru-pertamina-di-medan-jamin-pasokan-aman
https://www.cnnindonesia.com/olahraga/20241223152732-142-1180305/semifinal-piala-aff-2024-singapura-vs-vietnam-ada-potensi-kejutan
